id,name,price,fuel,color,mileage,page_hit,page_favs,registered,CD changer,sunroof,suspension,address,year
16609726,노블레스,1590,가솔린,진주색,19000,92,0,2014-10-24,no,yes,yes,서울,2013
16604247,럭셔리,1170,가솔린,흰색,30996,889,0,2014-10-27,no,no,no,충청남도,2012
16620653,트렌디,1490,가솔린,진주색,30000,111,1,2014-10-27,no,no,no,대구,2013
16606152,프레스티지,1490,가솔린,은색,14196,58,0,2014-10-24,no,no,yes,경기,2013
16536825,노블레스,1380,가솔린,진주색,77073,192,1,2014-10-15,no,no,yes,인천,2012
16455284,럭셔리,1190,가솔린,은색,30000,4271,0,2014-09-23,no,no,yes,대구,2013
16578667,트렌디,1430,가솔린,흰색,13968,47,0,2014-11-03,no,no,no,서울,2013
16570623,디럭스,1270,가솔린,은색,7727,264,1,2014-10-16,no,no,no,서울,2013
16623233,럭셔리,1000,가솔린,쥐색,20000,139,2,2014-10-28,yes,no,no,경기,2013
16624913,디럭스,1410,가솔린,은색,5965,75,0,2014-10-28,yes,no,no,서울,2014
16548033,트렌디,1590,가솔린,흰색,10000,583,1,2014-10-11,no,no,no,대구,2014
16653270,디럭스,1050,가솔린,흰색,12000,39,0,2014-11-04,yes,no,yes,인천,2012
16588038,럭셔리,1320,가솔린,쥐색,29191,156,1,2014-10-20,no,no,no,서울,2012
16479312,럭셔리,1380,가솔린,검정색,45230,203,1,2014-09-27,no,no,yes,경북,2012
16640549,노블레스,1570,가솔린,흰색,24120,18,0,2014-10-31,no,no,yes,경기,2013
16524331,노블레스,1590,가솔린,검정색,42000,407,0,2014-10-07,no,no,yes,경기,2012
16580846,럭셔리,1290,가솔린,은색,39000,197,0,2014-10-19,no,no,yes,부산,2013
16629837,프레스티지,1650,가솔린,진주색,8600,78,0,2014-10-29,no,yes,yes,대구,2013
16658531,노블레스,1320,가솔린,검정색,24049,50,0,2014-11-04,no,yes,yes,경기,2012
16618592,럭셔리,1160,가솔린,쥐색,52000,27,0,2014-10-28,no,no,yes,경기,2013
16574133,노블레스,1610,가솔린,흰색,11000,341,0,2014-10-17,no,no,yes,인천,2013
16535917,노블레스,1350,가솔린,쥐색,8189,518,2,2014-10-09,yes,yes,yes,서울,2012
16627959,트렌디,1350,가솔린,진주색,35960,113,0,2014-10-31,no,no,no,경기,2013
16334586,럭셔리,1470,가솔린,은색,46987,91,0,2014-08-27,no,no,yes,경북,2012
16584488,럭셔리,1360,가솔린,흰색,44000,183,0,2014-10-20,no,no,yes,경기,2012
16623833,노블레스,1380,가솔린,검정색,14000,167,3,2014-10-29,yes,yes,yes,경기,2012
16638271,노블레스,1730,가솔린,흰색,6000,15,0,2014-10-31,no,yes,yes,인천,2012
16581540,럭셔리,1420,가솔린,흰색,20000,99,1,2014-10-18,no,no,yes,경기,2012
16601807,W 스페셜,1690,가솔린,진주색,3521,608,0,2014-10-23,yes,no,no,서울,2014
16581934,럭셔리,1350,가솔린,진주색,29000,239,0,2014-10-18,yes,yes,yes,전북,2013
16520908,노블레스,1720,가솔린,흰색(스노우화이트펄),6800,548,2,2014-10-06,no,yes,no,인천,2012
16444964,럭셔리,1300,가솔린,은색,19000,529,0,2014-09-21,no,no,yes,강원,2013
16660442,프레스티지,1320,가솔린,검정색,24049,9,0,2014-11-04,no,no,yes,경기,2012
16657265,노블레스,1549,가솔린,진주색,10000,14,0,2014-11-04,no,yes,yes,서울,2012
16538415,디럭스,1260,가솔린,검정색,28000,878,2,2014-10-09,no,yes,no,경기,2013
16619030,트렌디,1440,가솔린,은색,19313,121,2,2014-10-31,no,no,no,서울,2013
16636673,노블레스,1690,가솔린,쥐색(글리터링메탈),8100,74,0,2014-10-30,no,no,yes,서울,2013
16621694,프레스티지,1220,가솔린,흰색,22828,364,0,2014-10-30,no,no,no,서울,2013
16503317,트렌디,1430,가솔린,흰색,26600,271,1,2014-10-02,no,no,yes,충남,2013
16525665,노블레스,1720,가솔린,진주색(스노우화이트펄),6800,728,1,2014-10-07,no,yes,no,인천,2012
16660352,럭셔리,1450,가솔린,진주색,7600,10,0,2014-11-04,no,no,no,서울,2013
16579533,럭셔리,1320,가솔린,빨간색,22000,173,0,2014-10-18,no,no,yes,경기,2013
16556469,디럭스,1000,가솔린,흰색,20200,719,0,2014-10-14,yes,no,yes,경기,2013
16474364,프레스티지,1390,가솔린,은색,34611,1909,0,2014-09-27,no,yes,no,대구,2012
16643070,노블레스,950,가솔린,흰색,14818,16,1,2014-11-01,yes,yes,yes,서울,2013
16497426,트렌디,1451,가솔린,빨간색,29000,836,2,2014-10-01,no,no,no,충남,2013
16629722,노블레스,1930,가솔린,흰색,3016,100,1,2014-10-29,no,yes,no,부산,2014
16410581,노블레스,1520,가솔린,은색,23000,161,1,2014-09-15,no,yes,yes,경기,2012
16655795,럭셔리,1380,가솔린,검정색,8562,23,0,2014-11-04,no,yes,yes,서울,2012
16455157,럭셔리,1440,가솔린,쥐색,10194,504,0,2014-09-23,no,no,no,서울,2014
16591038,럭셔리,1420,가솔린,진주색,8271,136,0,2014-10-21,no,no,yes,경기,2013
16552674,노블레스,1530,가솔린,쥐색,34938,516,2,2014-10-13,no,no,no,경기,2012
16561182,노블레스,1549,가솔린,진주색,19000,664,0,2014-10-14,yes,yes,yes,서울,2012
16475374,트렌디,1680,가솔린,진주색,5600,820,1,2014-09-26,no,yes,no,대구,2014
16558935,노블레스,1600,가솔린,흰색,12000,1543,4,2014-10-14,no,no,no,대구,2013
16512198,노블레스,1460,가솔린,흰색,43648,388,0,2014-10-03,no,no,yes,경기,2012
16645193,럭셔리,1480,가솔린,흰색,21000,46,0,2014-11-01,no,yes,yes,서울,2012
16530142,디럭스,960,가솔린,청색,43900,1512,0,2014-10-08,no,no,yes,대구,2013
16600832,트렌디,1340,가솔린,쥐색,12790,117,0,2014-10-23,no,no,yes,경기,2013
16555974,프레스티지,1460,가솔린,흰색,30022,302,0,2014-10-13,no,no,yes,인천,2013
16630867,노블레스,1620,가솔린,진주색(스노우화이트펄),31641,19,0,2014-10-29,yes,yes,yes,경기,2012
16536846,노블레스,1650,가솔린,진주색,29000,783,5,2014-10-09,no,no,yes,대구,2012
16637863,노블레스,1370,가솔린,흰색,53000,133,1,2014-10-30,no,yes,yes,경기,2012
16643748,노블레스,1620,가솔린,검정색,20000,71,1,2014-11-01,yes,yes,yes,경기,2012
16660181,트렌디,1480,가솔린,진주색,20000,3,0,2014-11-04,no,no,yes,전북,2013
